"","plot","block","x","y","TOTAL_cm","AHOR_cm","REDOX_cm","coverTotal","monoSp","GSM","LOI","fWAS","pH","EC","monoTreeName","type","plot.ID","cc.total","cc.planted","cc.weed","phyD","trtD","PD_as_designed","PD_planted","PD_SES_planted","MNTD_planted","MNTD_SES_planted","MPD_planted","MPD_SES_planted","PD_observed","PD_SES_observed","MNTD_abundance.weighted_observed","MNTD_SES_abundance.weighted_observed","MNTD_observed","MNTD_SES_observed","MPD_abundance.weighted_observed","MPD_SES_abundance.weighted_observed","MPD_observed","MPD_SES_observed","Change_in_MNTD","Change_in_MNTD_SES","Change_in_MNTD_abundance.weighted","Change_in_MNTD_SES_abundance.weighted","Change_in_MPD","Change_in_MPD_SES","Change_in_MPD_abundance.weighted","Change_in_MPD_SES_abundance.weighted","Change_in_PD","Change_in_PD_SES","SR_planted","SR_observed","Change_in_SR","MNTD_ratio","Abundance_weighted_MNTD_ratio","MPD_ratio","Abundance_weighted_MPD_ratio","PD_ratio","SR_ratio","MNTD_SES_ratio","Abundance_weighted_MNTD_SES_ratio","MPD_SES_ratio","Abundance_weighted_MPD_SES_ratio","PD_SES_ratio","CE","SE","NE","biomass.monocultures","biomass.monocultures.noGL","biomass.tmts","biomass.tmts.noGL","phy.div","trait.div","ndvi","biomass.all","Plot.category","pNDVIvalues","pGNDVIvalues","pGDVI2values","pREDvalues","pGREvalues","pNIRvalues","pREGvalues","ndvipercent.1","gndvipercent.1","gdvi2percent.1","ndvipercent.25","gndvipercent.25","gdvi2percent.25","ndviavg.1","gndviavg.1","gdvi2avg.1","TMT.use","gr","ndvicover","gndvicover","gdvi2cover","coverTotal.mono","coverTotal.tmts","ndvi.min","gndvi.min","ndvi.threshold","gndvi.threshold","gdvi2.min","gdvi2.threshold","ndvi.threshold.var","gndvi.threshold.var","gdvi2.threshold.var","ndvi.threshold.noflowers","gndvi.threshold.noflowers","gdvi2.threshold.noflowers"
"177",177,"C",10,15,39.5,29.75,21,75,"SYMSER",0.206757197920754,7.17703042660703,79.3836990222719,6.97945707678614,104.140595086896,"Symphyotrichum_sericeum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.375,277.5,NA,NA,NA,NA,0.364456060902116,318.375,"Monoculture",0.694108041779529,0.59869962480778,0.93299587603985,2301.51648089759,3256.94625385031,13139.6628539934,8817.83891427026,1,1,1,1,1,1,0.694108041779529,0.59869962480778,0.93299587603985,0,1.4151305371405,0.520581031334647,0.449024718605835,0.699746907029888,75,NA,0.660182803869247,0.566463798284531,NA,NA,0.919582486152649,NA,0.720842962502867,0.621530231756106,0.947392128521193,NA,NA,NA
"178",178,"C",10,16,40,35,26.5,55,"POLREP",0.226206738751102,8.12153297989771,79.6799369022689,6.91407694078882,101.725389620811,"Polemonium_reptans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.125,166.125,NA,NA,NA,NA,0.29201027231015,166.125,"Monoculture",0.628671102639689,0.568707480523965,0.877318476171151,2346.53408560613,3105.84016595015,12159.3723975272,8427.45738981643,1,1,1,0.999969526131342,1,1,0.628671102639689,0.568707480523965,0.877318476171151,0,1.32358621381282,0.345769106451829,0.312789114288181,0.482525161894133,55,NA,0.61858394742012,0.557511967420578,NA,NA,0.894782799482346,NA,0.741223993988589,0.626115872504863,0.953132948362605,NA,NA,NA
"179",179,"",10,17,40,40,33,NA,NA,0.23891043615828,8.83145203935774,77.5963584804837,6.83294389121973,96.2002381327146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68772742201566,0.637577735984679,0.923160718414084,2351.04139969211,2923.36938770675,13592.4465182334,8783.05341181697,1,1,1,1,1,1,0.68772742201566,0.637577735984679,0.923160718414084,0,1.24343594633833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",180,"C",10,18,40.67,40.67,21.67,97,"SISANG",0.240676360211354,9.09054080032401,75.3496471150479,6.80140832537063,94.3414584947859,"Sisyrinchium_angustifolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.406254914673477,0,"Monoculture",0.660860660136464,0.607342277121087,0.915818147284,2530.81208053691,3069.51994356315,12687.2543090299,8198.46350695347,1,1,1,1,1,1,0.660860660136464,0.607342277121087,0.915818147284,0,1.21285968530384,0.64103484033237,0.589122008807454,0.88834360286548,97,NA,0.538568708896637,0.525723013877869,NA,NA,0.834953852295876,NA,0.666099451332622,0.610614540217296,0.919725310796836,NA,NA,NA
"181",181,"C",11,1,38.67,27.67,7.5,75,NA,0.219806539465557,6.70060238174673,76.9972499013472,6.93428092255713,93.7956179713187,NA,"Plug","LH.236970.rep1",75,NA,NA,"L","H",980.79769931,885.578308,-1.49295280807942,58.0237243076923,-1.87357323416504,272.64940825641,0.593756490381252,878.578372,-1.20223965522855,61.7001184076923,-1.46675648169013,61.6923789166667,-1.69849875584551,250.527660532189,0.851013993329636,274.333585378788,0.695685649888062,3.66865460897436,0.175074478319532,3.6763941,0.40681675247491,1.6841771223776,0.10192915950681,-22.1217477242209,0.257257502948383,-6.99993600000005,0.29071315285087,13,12,-1,1.06322680339373,1.06336018833442,1.00617707969054,0.918863760366512,0.992095632947685,0.923076923076923,0.906555839330426,0.782865838891956,1.17166828684493,1.43327105828047,0.805276395022256,0.689149229189864,-0.0169533316223528,0.672195897567511,NA,NA,426.2,426.2,"L","H",0.305933885372668,426.2,"Treatment",0.702437893475409,0.63467065140945,0.931901362012196,1954.21901672754,2605.56314991947,11899.1385511787,8238.40091200286,1,1,1,1,0.999844537031279,1,0.702437893475409,0.63467065140945,0.931901362012196,1,1.33330150183609,0.526828420106557,0.476002988557088,0.698926021509147,NA,75,0.646822318434715,0.600080206990242,NA,NA,0.912058427929878,NA,0.743806995183031,0.661611611780542,0.955078697237702,NA,NA,NA
"182",182,"C",11,2,39.67,26.33,21.5,65,NA,0.212899591459552,6.48719427918947,77.6511079294842,6.89322669295275,91.0930748807592,NA,"Seed","LH.1681808.rep1",65,45,35,"L","H",1040.04647656,756.039794,-2.06915451601391,50.5504583333333,-2.21310453174945,258.88928569697,0.0487094409055156,626.924238,-1.86084385456795,60.8532588606061,-1.36661428703039,40.4448555555556,-2.41181639027491,171.720588175574,-0.639017386875795,260.570516444444,0.143436026506816,-10.1056027777778,-0.198711858525458,10.3028005272727,0.846490244719059,1.68123074747473,0.0947265856013004,-87.1686975213958,-0.687726827781311,-129.115556,0.208310661445958,11,9,-2,0.800088800161994,1.20381220797911,1.00649401439287,0.663297392602694,0.829221216892718,0.818181818181818,1.08978873599268,0.617510048632944,2.94472742532699,-13.118963695669,0.899325710171101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733477117995818,0.636092361276798,0.944951488325262,1850.18455969057,2776.61803240811,12839.0955559269,9571.29228160204,1,1,1,0.99996729995749,1,1,0.733477117995818,0.636092361276798,0.944951488325262,0,1.50072489680299,0.476760126697282,0.413460034829919,0.61421846741142,NA,NA,0.724192678928375,0.622032821178436,NA,NA,0.950101631879807,NA,0.788802609843928,0.672548134077073,0.971575235835335,NA,NA,NA
"183",183,"C",11,3,39,27.33,12,3,"DODMEA",0.203150572638044,6.12528675390998,76.0865933521917,6.90231803448054,86.5666986021288,"Dodecatheon_meadia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.75,45.75,NA,NA,NA,NA,-0.0965130108309196,45.75,"Monoculture",0.43774529199619,0.465210169596553,0.703241708033122,3642.23259461449,3350.18310981791,9217.55204514155,7124.91923340905,1,1,1,0.979934797795544,1,1,0.43774529199619,0.465210169596553,0.703241708033122,0,0.919815806044783,0.0131323587598857,0.0139563050878966,0.0210972512409937,3,NA,0.748029401898384,0.627050539851189,NA,NA,0.959289988875389,NA,0.769899607552902,0.645825542345701,0.966356093871177,NA,NA,NA
"184",184,"C",11,4,39.67,23.33,14.33,NA,NA,0.195486345019622,5.8458215285117,74.474283884943,6.94371046271017,82.9431157650251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485167640411071,0.480861289198275,0.744316339854863,3002.10015167194,3050.37989591212,8939.38239512605,7278.18971928187,1,1,1,0.946590349114893,0.99882491186839,0.999924187862477,0.485167640411071,0.480861289198275,0.744316339854863,0,1.01608198987409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",185,"C",11,5,38.33,23.67,16,65,NA,0.199786917344512,6.09239994439354,76.6612094312769,6.9911675561349,74.9782589982189,NA,"Seed","ML.628076.rep1",65,35,45,"M","L",1266.025605691,1159.030211691,0.133321412568319,88.2791959622857,-0.492781649415011,263.994852758055,0.343909499369995,811.82331059,0.100511805280774,65.4487459735659,-1.43372561331496,114.16166794875,-0.503233194613534,205.546288883543,0.118758305104434,287.093780576071,0.87093285215271,25.8824719864643,-0.0104515451985226,-22.8304499887198,-0.940943963899946,23.0989278180165,0.527023352782715,-58.4485638745119,-0.225151194265561,-347.206901101,-0.0328096072875446,14,8,-6,1.29318880518035,0.741383575826026,1.08749764465744,0.778599608045848,0.700433260842759,0.571428571428571,1.0212092824701,2.90945414671377,2.53244779149213,0.345318478617154,0.75390594312274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79897403189697,0.682933432479886,0.972948048116407,1477.25182978373,2555.53477479384,13736.0960527071,9397.27231731309,1,1,1,1,1,1,0.79897403189697,0.682933432479886,0.972948048116407,0,1.72992493444261,0.519333120733031,0.443906731111926,0.632416231275665,NA,NA,0.788918942213058,0.664121955633163,NA,NA,0.972537815570831,NA,0.828593245673844,0.711130654921599,0.982149052954816,NA,NA,NA
"186",186,"C",11,6,39,22.67,16.67,85,"DSMILL",0.209978570635753,6.29704449060297,75.5011769798662,6.87268578409927,69.7583050306384,"Desmanthus_illinoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.125,811.125,NA,NA,NA,NA,0.418984236273848,811.125,"Monoculture",0.786569539783034,0.684834503837349,0.9641820415167,1492.40225931836,2545.7859382962,14407.6286092731,9289.97063990322,1,1,1,1,1,1,0.786569539783034,0.684834503837349,0.9641820415167,0,1.70583093291413,0.668584108815579,0.582109328261747,0.819554735289195,85,NA,0.677482736110687,0.609686273336411,NA,NA,0.92870554625988,NA,0.817040244017606,0.704705971237338,0.977635796733191,NA,NA,NA
"187",187,"C",11,7,40,26.67,13.33,97,"ROSSET",0.211657500727269,6.31338367741132,72.682822091181,6.67936350995298,69.8218630944181,"Rosa_setigera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.375,438.375,NA,NA,NA,NA,0.537106034759788,531.375,"Monoculture",0.832158107598232,0.732547576860106,0.981936162638869,1572.19222257656,2726.65628339053,17882.8983812241,10589.1141335548,1,1,1,1,1,1,0.832158107598232,0.732547576860106,0.981936162638869,0,1.73430210647016,0.807193364370285,0.710571149554303,0.952478077759703,97,NA,0.728707494735718,0.620781061649323,NA,NA,0.951926708221436,NA,0.83691480264992,0.736950764916161,0.983640323610198,NA,NA,NA
"188",188,"C",11,8,39.33,27,25.33,75,NA,0.204903641067696,6.29795875525131,71.3008321100116,6.5373255653178,70.7413525220458,NA,"Plug","HL.1817876.rep1",75,NA,NA,"H","L",1510.74018129,944.89561212,0.617586045960756,169.452988457778,1.28290714611511,244.450182915556,-0.386937727582483,700.38567512,-0.287791024573789,87.4339807166667,-1.11542446152897,148.008146802857,0.186308833906767,129.341675531306,-2.20983473210411,229.335303367619,-0.666825997471963,-21.4448416549206,-1.09659831220834,-82.0190077411111,-2.39833160764408,-15.1148795479365,-0.279888269889479,-115.10850738425,-1.82289700452163,-244.509937,-0.905377070534544,9,7,-2,0.873446660043626,0.515977803120612,0.938167853393843,0.529112615047567,0.741230741402842,0.777777777777778,0.145223942723327,-0.869450657365727,1.72334189699767,5.71108624095862,-0.465993405220293,0.503639136857655,0.249405971035138,0.753045107892793,NA,NA,302.1,302.1,"H","L",0.346111692998062,302.1,"Treatment",0.72975530339297,0.619817702305707,0.945172625708011,2069.43182766647,3189.50148612353,13983.1892129748,9045.22850089675,1,1,1,1,0.999940564635958,1,0.72975530339297,0.619817702305707,0.945172625708011,1,1.54124501396119,0.547316477544727,0.46486327672928,0.708879469281008,NA,75,0.687688618898392,0.581632673740387,NA,NA,0.933780610561371,NA,0.76894229773547,0.649212185186561,0.965058770156508,NA,NA,NA
"189",189,"C",11,9,39.67,30.33,28,65,"HEURIC",0.201964344649682,6.41385175070628,73.1565938352157,6.50698653385616,68.5762734470691,"Heuchera_richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.875,483.375,NA,NA,NA,NA,0.244327819428248,511.875,"Monoculture",0.659060441661529,0.572991569946003,0.906066646320679,2255.11629021934,3106.25844183223,11878.1710491695,7977.03108811528,1,1,1,0.999968764641574,0.999843823207871,1,0.659060441661529,0.572991569946003,0.906066646320679,0,1.37742716652989,0.428389287079994,0.372444520464902,0.588943320108441,65,NA,0.633944183588028,0.550233817100525,NA,NA,0.904416698217392,NA,0.722499825391902,0.612789640570993,0.946880525510968,NA,NA,NA
"190",190,"C",11,10,40,26.67,37.5,NA,"VERSTR",0.202377549523707,6.55401627775849,75.3739345759794,6.54448816544439,67.4287098350318,"Verbena_stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.125,16.125,NA,NA,NA,NA,0.041575660544427,16.125,"Monoculture",0.530045784371645,0.505311438078467,0.800449936710705,3136.97460615898,3355.85272056219,10396.2289507347,7164.09202762447,1,1,1,0.999963408833108,1,1,0.530045784371645,0.505311438078467,0.800449936710705,0,1.06977363284149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",191,"C",11,11,40.33,27.67,35.5,75,"PYCTEN",0.208871364875172,6.42024942938265,75.6116060251578,6.63820850678818,71.6128102044527,"Pycnanthemum_tenuifolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.875,664.5,NA,NA,NA,NA,0.248514971883238,739.875,"Monoculture",0.651219557999999,0.582130613758549,0.903571744310996,2729.77173416193,3488.79401028988,13039.3790267752,8789.54998532042,1,1,1,0.999899809638313,0.999933206425542,1,0.651219557999999,0.582130613758549,0.903571744310996,0,1.2780533868928,0.488414668499999,0.436597960318912,0.677678808233247,75,NA,0.594336628913879,0.529877334833145,NA,NA,0.878393143415451,NA,0.694530493297841,0.61285790668738,0.933396624145002,NA,NA,NA
"192",192,"C",11,12,41.33,24.33,23,55,NA,0.209766078014041,6.22664982316583,76.5959930229352,6.76706970504548,74.3914116898361,NA,"Seed","MH.1987913.rep1",55,35,45,"M","H",1339.008778222,1025.929730222,-0.0805076937465325,103.085049101833,-0.195551527074585,285.716706643061,1.02473564396827,597.636353,-0.527276698139364,95.4292296388889,-0.894880092854269,85.0159111666667,-1.38701467850539,199.488243571674,0.591529890068322,280.361473533333,0.553495753566369,-18.0691379351667,-1.1914631514308,-7.65581946294445,-0.699328565779684,-5.35523310972729,-0.471239890401902,-86.2284630713871,-0.433205753899949,-428.293377222,-0.446769004392831,12,6,-6,0.824716211588385,0.92573297942186,0.981256842931423,0.698202936452329,0.582531469158885,0.5,7.09283481062447,4.5761856541931,0.540135162492217,0.577251209665776,6.54939513979151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.703716940272012,0.609654341951861,0.93296057126433,2363.6099504567,3358.8029700378,14073.6761195984,9435.73959766613,1,1,1,1,1,1,0.703716940272012,0.609654341951861,0.93296057126433,0,1.421047905721,0.387044317149607,0.335309888073524,0.513128314195382,NA,NA,0.71318491101265,0.605774760246277,NA,NA,0.9454718708992,NA,0.762063110928236,0.649189857528727,0.963351630457497,NA,NA,NA
"193",193,"C",11,13,40.67,22.67,15.67,92.5,"HELOCC",0.204833258925945,6.17356531442598,78.2198725298595,6.88000224682953,77.6695378788177,"Helianthus_occidentalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1151.25,1048.125,NA,NA,NA,NA,0.361666586956606,1151.25,"Monoculture",0.687464715756635,0.651972053689733,0.922924977343528,2902.7198048108,3282.54931728527,15502.7772265631,9325.97030262842,1,1,1,1,1,1,0.687464715756635,0.651972053689733,0.922924977343528,0,1.13085297170087,0.635904862074887,0.603074149663003,0.853705604042763,92.5,NA,0.521246708929539,0.522854164242744,NA,NA,0.819764190912247,NA,0.705135355733372,0.665887140933225,0.935562328965865,NA,NA,NA
"194",194,"C",11,14,42,22,3.5,NA,NA,0.205250200664471,6.39027660886778,78.6355422192969,6.9482232237934,87.851845083599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695580415463491,0.597835208428664,0.9300605846564,2407.06532196319,3450.79692071654,13906.9362287675,9311.34273807617,1,1,1,1,1,1,0.695580415463491,0.597835208428664,0.9300605846564,0,1.4336116636428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",195,"C",11,15,39.33,26,14,75,NA,0.212416038547926,6.98517218478854,79.7721895972674,6.98216699567164,97.5450300600868,NA,"Seed","HH.1709432.rep1",75,65,25,"H","H",1672.24497859,1341.10711159,2.24083001698435,170.318169765,2.22703997595084,287.293808492273,1.07893598601373,837.82234959,0.3049842289978,73.0188341102577,-1.09892603875768,155.6717462725,0.632111409977689,114.583149403524,-1.70249905000112,225.228977540357,-0.898315544365224,-14.6464234925,-1.59492856597315,-97.2993356547423,-3.32596601470852,-62.0648309519156,-1.97725153037895,-172.710659088748,-2.78143503601485,-503.284762,-1.93584578798655,12,8,-4,0.914005513840897,0.428720166562422,0.783967391160868,0.398836125306217,0.624724410413936,0.666666666666667,0.283834783750484,-0.493446929837214,-0.832593922169721,-1.57794259536308,0.136103241515944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.757444593004259,0.653143330989724,0.956024458524406,2005.35061132369,3183.15885832532,15490.5764590437,10265.5964850073,1,1,1,1,0.999910687704674,1,0.757444593004259,0.653143330989724,0.956024458524406,0,1.58733282865892,0.568083444753194,0.489857498242293,0.717018343893304,NA,NA,0.736775636672974,0.62189769744873,NA,NA,0.955091163516045,NA,0.793400893171805,0.679964019454692,0.973168874769296,NA,NA,NA
"196",196,"C",11,16,39.33,35.33,28,75,NA,0.226735865390729,7.81553314301211,80.5802062534558,6.91143748298376,97.4199993474623,NA,"Seed","MH.75072.rep1",75,55,45,"M","H",1254.458879538,890.86213368,0.159005398517322,113.58841304,-0.341232591900375,267.248750817778,0.386014930676303,848.71623268,0.402273018809228,111.1756414448,-0.415814259761825,125.05637442,-0.198850969008712,209.5879489818,0.218356722118067,276.737263562857,0.559428657968267,11.46796138,0.142381622891663,-2.41277159519998,-0.0745816678614502,9.48851274507939,0.173413727291964,-57.6608018359778,-0.167658208558236,-42.145901,0.243267620291906,9,8,-1,1.10096066203479,0.97875864684939,1.03550442318643,0.784242950960345,0.952690882902495,0.888888888888889,0.582743189626998,1.21856548768127,1.44924098399028,0.565669109574346,2.52993308755743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.748031744626626,0.650875009137841,0.951810808073222,2069.00421620767,3197.92632285908,15418.0275052808,10284.4472228108,1,1,1,1,1,1,0.748031744626626,0.650875009137841,0.951810808073222,0,1.54563547904249,0.561023808469969,0.488156256853381,0.713858106054917,NA,NA,0.719894170761108,0.625938147306442,NA,NA,0.948322474956512,NA,0.787799071979149,0.673536614153032,0.971364458814248,NA,NA,NA
"197",197,"C",11,17,39.33,32.33,21.5,45,"ANEVIR",0.233913209168036,8.55421368280117,79.2272702626803,6.83358863912764,92.318331019924,"Anemone_virginiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.375,69.375,NA,NA,NA,NA,0.407148248827052,69.375,"Monoculture",0.679790352668286,0.638762867616271,0.919474623876147,2227.33926206719,2683.50899955227,12712.0351884953,8680.03943832918,1,1,1,1,1,1,0.679790352668286,0.638762867616271,0.919474623876147,0,1.20480478445915,0.305905658700729,0.287443290427322,0.413763580744266,45,NA,0.714809149503708,0.65204706788063,NA,NA,0.946170464158058,NA,0.759391129823993,0.693188077008662,0.962636472169592,NA,NA,NA
"198",198,"C",11,18,40,38.67,15,55,"VERFAS",0.233419660164218,8.93134736142375,77.9248915816096,6.78966320271413,89.1414283212029,"Vernonia_fasciculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.25,143.25,NA,NA,NA,NA,0.432897921885615,218.25,"Monoculture",0.691294565688719,0.635587294768206,0.924278489471295,2158.07905772527,2745.96947821087,12866.7963389643,8394.04438010592,1,1,1,1,1,1,0.691294565688719,0.635587294768206,0.924278489471295,0,1.27241375536319,0.380212011128795,0.349573012122513,0.508353169209212,55,NA,0.714460951089859,0.639304822683334,NA,NA,0.94602118730545,NA,0.75963328785363,0.680425165720377,0.962806121780426,NA,NA,NA
"199",199,"C",12,1,39.5,33.5,15,92.5,NA,0.219980961568364,6.44449081857759,78.1319867555734,6.89750496381809,96.0634250850977,NA,"Plug","ML.628076.rep1",92.5,NA,NA,"M","L",1266.025605691,1159.030211691,0.133321412568319,88.2791959622857,-0.492781649415011,263.994852758055,0.343909499369995,907.319837101,-0.552833039087113,36.4727352874246,-1.59317202415035,81.3249640183636,-1.14148301686502,167.809355233314,-0.67639179352736,266.701136272909,0.372331641121905,-6.95423194392208,-0.648701367450006,-51.8064606748611,-1.10039037473534,2.70628351485414,0.0284221417519099,-96.1854975247414,-1.02030129289735,-251.71037459,-0.686154451655432,14,11,-3,0.921224566353175,0.413152101011504,1.01025127379031,0.63565389052152,0.782826735618254,0.785714285714286,2.31640731390889,3.23301816543216,1.08264424740804,-1.9667726386344,-4.14661852464111,1.00378215840445,0.427414085820851,1.4311962442253,NA,NA,1290.5,1251.7,"M","L",0.336542687239128,1290.5,"Treatment",0.714260087190199,0.64256005240911,0.934222702498937,2157.1150860149,2829.72703374301,12993.0788548946,9194.37275733437,1,1,1,0.999739756527774,0.999884336234566,1,0.714260087190199,0.64256005240911,0.934222702498937,0,1.31181087744869,0.660690580650934,0.594368048478427,0.864155999811517,NA,92.5,0.536819744110107,0.52977834045887,NA,NA,0.833457505702973,NA,0.734631557642581,0.656268985196401,0.948526119167753,NA,NA,NA
"200",200,"C",12,2,41.5,31,15,65,"ECHPAL",0.214394554632723,6.23876359979712,78.2812154308577,6.87888891290222,90.9763474360361,"Echinacea_pallida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645.75,535.125,NA,NA,NA,NA,0.309724691746174,645.75,"Monoculture",0.702909152105751,0.638749317359627,0.931766373299828,1790.42639842404,2358.16200452018,11014.9963092875,8197.63777070167,1,1,1,1,1,1,0.702909152105751,0.638749317359627,0.931766373299828,0,1.31709519396936,0.456890948868738,0.415187056283758,0.605648142644888,65,NA,0.688417983055115,0.625372284650803,NA,NA,0.934132558107376,NA,0.755882999602453,0.675095310767243,0.960754572910306,NA,NA,NA
