"","plot","flowers","pNDVIvalues","pGNDVIvalues","pGDVI2values","pREDvalues","pGREvalues","pNIRvalues","pREGvalues","ndvi.threshold","gndvi.threshold","gdvi2.threshold","ndvi.avg.threshold","gndvi.avg.threshold","gdvi2.avg.threshold","ndvi.avg.threshold.noflowers","gndvi.avg.threshold.noflowers","gdvi2.avg.threshold.noflowers"
"206",206,0,0.44710668147349,0.45552916214284,0.736168701713632,3006.14207874239,2957.36629458909,7981.67278041971,5268.67278072797,0.667873519659042,0.573602458834648,0.923717996478081,0.719893914969392,0.62381382091215,0.942837986109503,0.718720553882086,0.622954531130216,0.941607222697462
"207",207,0,0.676846483180474,0.59719599993842,0.924542441709927,2397.67694613017,3164.50533857478,12685.6888149279,8347.22875077037,0.615297567844391,0.550619947910309,0.892646956443787,0.727231707807207,0.636743699069618,0.945701971076455,0.726177381192678,0.635860455838874,0.944735211564331
"208",208,0,0.722503800122802,0.678364108415746,0.946996683949256,2254.23201952343,2684.61628874465,14301.0945108808,9441.85034565177,0.64737164080143,0.582044434547424,0.912375718355179,0.739297566219777,0.695386413368894,0.953771155746137,0.738947321908843,0.69498644224822,0.953434706458611
"209",209,0,0.74347523368846,0.656923860332736,0.949316315132571,1847.29319945555,2688.18473518863,13502.8334800677,7970.86946146692,0.650583040714264,0.578045636415482,0.91421862244606,0.782706698859816,0.688711979817668,0.967510025913267,0.782226443174421,0.688124309260929,0.967099485509759
"210",210,0,0.562458715540146,0.551975363062391,0.835190733102797,2620.07149288758,2759.12445459914,9846.66428841422,6461.75219036698,0.66336926817894,0.603043988347054,0.921309977769852,0.73849534869006,0.650508207103624,0.949503424038475,0.737413392795457,0.649555169087506,0.948424273882415
"211",211,1,0.608886737385656,0.584110806701267,0.873633914555798,2631.39395873391,2860.61022005396,11331.511920398,7183.37916766202,0.563905701041222,0.558645084500313,0.855705797672272,0.74147398178848,0.650800365149698,0.950378348012332,0.740414788363285,0.649955531975991,0.949278749911272
"212",212,1,0.703477740141869,0.620460825683255,0.931769399902212,2256.169832009,3135.74923003118,13678.6260113233,8811.39151532389,0.785258340835571,0.684051728248596,0.971475255489349,0.755850168907964,0.660021685223407,0.958170807587395,0.755221608899976,0.659298885251693,0.957601207561605
"213",213,0,0.705413091540475,0.641761540911463,0.934833727162032,2010.08472992485,2625.14856647636,12405.6967100806,8136.37022787862,0.689441591501236,0.626960533857346,0.934627139568329,0.753747775638023,0.667972919918703,0.956986964124317,0.753130872448466,0.66740617983726,0.956332637916671
"214",214,1,0.692416985363777,0.64210650173229,0.927508756236409,2656.24825304309,3200.17119164655,14518.751550587,9403.55861640747,0.591550403833389,0.56131791472435,0.87641598880291,0.757865593903988,0.683102630529355,0.957557031259113,0.756997106744038,0.682380667849652,0.956791317447449
"215",215,1,0.728961547117195,0.652837576133023,0.943096567487412,2397.35440173543,3274.37216179957,15703.4942028657,10448.5562200025,0.643531346321106,0.600040519237518,0.910142838954926,0.769734275477959,0.673119514584053,0.963852403410342,0.769313856299235,0.672707956752708,0.963484230617674
"216",216,0,0.656368016227431,0.628966496097735,0.904989305994298,2546.04185899017,2837.53578098023,12758.9855184807,8032.1526373622,NA,NA,NA,0.748215422114041,0.674964002585754,0.953624767928385,0.747283655647175,0.674204420134391,0.952711995760932
"217",217,0,0.744947621397767,0.669208501270307,0.948155115824381,1750.85258783945,2439.15267487499,12773.5756603866,8339.24151822719,NA,NA,NA,0.790067401854417,0.696686752567095,0.968744534932365,0.789484054696077,0.696159958257496,0.968282603311642
"218",218,0,0.378860080091951,0.442624852789078,0.641253786375322,3482.21729917844,2974.1675386604,7806.42391359324,6254.78114400552,0.502708706259728,0.516708120703697,0.802590057253838,0.745209388819143,0.662098871182595,0.951751137857017,0.743836968630747,0.661002658293932,0.950525716863907
"219",219,1,0.690772079005255,0.623545818092398,0.919638399214318,1985.84118787285,2573.62086544016,11481.8461334886,8481.2696763207,0.619499742984772,0.569315850734711,0.895373225212097,0.770400378940722,0.677824424822838,0.962213225584049,0.769623757166593,0.677178254253475,0.961565601640624
"220",220,0,0.538173238076714,0.527897757189526,0.806162520626595,2771.6804248416,2840.72811840349,9329.28135181576,7284.45369672461,NA,NA,NA,0.745772693712083,0.655541856657995,0.952682316754481,0.744856492825002,0.654555251121041,0.951796414838596
"221",221,0,0.577360109651705,0.556814900318114,0.848836420703713,2113.16773467317,2253.12459725113,8096.78778264364,6028.57714836939,0.627315112948418,0.585070136189461,0.90032893717289,0.741284099094318,0.651819434925703,0.949259063181516,0.740127363592681,0.650859490241521,0.948027829932824
"222",222,1,0.796860232193884,0.696442739282468,0.969830612506041,1544.8317541869,2542.55662867039,14599.5591301765,9773.91126665251,0.811317855119705,0.696239775419235,0.97853085398674,0.814171663853806,0.704280063928274,0.976110249422353,0.813816498578994,0.704044664857665,0.975864200028552
"223",223,1,0.73493559766376,0.65766134436282,0.943002267572753,1912.7584344679,2651.79446512167,13375.3644581735,8874.33222466717,0.742130362987518,0.657908654212952,0.957119798660278,0.791762665792933,0.688779362049737,0.968176585401924,0.791044004435959,0.688252278445215,0.96753029987167
"224",224,0,0.782860480442041,0.652550643220259,0.967972742144185,1930.68360648265,3422.52530605035,16451.1671135811,10627.3390823221,0.732320463657379,0.607838487625122,0.953360223770142,0.792664812863176,0.66605257474684,0.971356906606693,0.792405328299776,0.665603444077405,0.971191119433757
"225",225,0,0.447051021381363,0.462533390867075,0.729596002255139,3406.02080660471,3274.79371175181,9020.11747239908,6256.26765004407,NA,NA,NA,0.746894571729279,0.647741080795621,0.953454116220685,0.746021120573801,0.646815954359685,0.952606713921065
"226",226,1,0.791805094429891,0.662105470493371,0.970560929186516,1772.82640098233,3199.42584826847,15818.9291952235,10369.4917439712,0.738588827848434,0.620435917377472,0.955784380435944,0.800223504365218,0.670472954628511,0.973184193868003,0.799930264377466,0.670122190457968,0.973026214615015
"227",227,1,0.750543058017274,0.691075107171615,0.951529656649529,1853.75447194321,2359.76840293228,13430.0801863695,8271.6714282585,0.71386045217514,0.658872961997986,0.945763111114502,0.786993569533298,0.706045502322257,0.968496920547318,0.786513569501176,0.705806750009726,0.968088811353956
"228",228,1,0.705406331013696,0.620812862260937,0.930742211900734,2529.26449344349,3421.57828042624,14436.5602396964,9521.18742173728,0.598536789417267,0.545056641101837,0.881337642669678,0.765622489451579,0.666075573846253,0.960725967951054,0.76501833172365,0.665434768085682,0.960102217124805
"229",229,1,0.705148476551162,0.635246773024189,0.93313233617425,2251.48679832725,2993.60118062224,13920.9903580795,8967.46002787756,0.654648512601852,0.589937537908554,0.916512280702591,0.759070326757267,0.674478922387529,0.958928990887135,0.758330560120171,0.673847039783108,0.958294971991636
"230",230,1,0.634952525645743,0.581428539066013,0.88834393422854,2371.8469498687,2907.55205829872,11448.4958721228,7584.18940911663,0.633161127567291,0.573441058397293,0.903939306735992,0.75241286840533,0.652229638534503,0.955056310524669,0.751440978638739,0.651323854683604,0.954022282060207
"231",231,0,0.794989128555364,0.718797539329733,0.965565428147345,1696.95577809637,2570.22047204903,17036.9623798887,9991.51255873654,0.555902710556984,0.527960507273674,0.849336727261543,0.828814238534219,0.744111734339596,0.979904564131246,0.828474253938298,0.743792463014715,0.979656562708745
"232",232,0,0.629305768873187,0.593540476710339,0.885292738921679,2082.69307627431,2406.15212007637,9928.82422001513,6611.77571227421,0.667803680896759,0.611496704816818,0.923680940270424,0.743690609639503,0.661164620306584,0.95263332646284,0.742826807468225,0.660393462852577,0.951794102193379
"233",233,1,0.6517617321739,0.631888663643162,0.900419784225315,2231.1999931144,2439.71446009079,11146.7913357397,7778.80248592749,0.532249107956886,0.556212648749352,0.8295077085495,0.734070091945272,0.665145947758289,0.948973857289462,0.733028121784365,0.664734659120234,0.948074585542221
"234",234,1,0.710460978273339,0.669379466175004,0.928549529756888,2307.29269983882,2822.95679153871,14996.0301548363,9306.0188764019,0.578804516792297,0.585117280483246,0.867113327980042,0.780417125935252,0.700750268731356,0.966276537962692,0.779890038407924,0.700195984392824,0.965801325782588
"235",235,1,0.706490750349551,0.648362681936638,0.929782165682273,1843.22578336395,2346.59115481612,11490.0034245593,7585.20510531475,0.702087840437889,0.636984965205193,0.940551942586899,0.765588576752006,0.685460741735982,0.96187553023555,0.765062333615745,0.684983718795311,0.961369003665162
"236",236,0,0.608703396254885,0.574272317797271,0.866058886775719,2415.00474907,2712.68887831317,10316.3219075297,7786.27475068373,0.647640714049339,0.589228874444962,0.91253083050251,0.748535984361951,0.654647569418881,0.954007589336914,0.747603756008726,0.653667454147254,0.953123967884091
"237",237,0,0.736421349804776,0.630768573147157,0.949978824079586,2002.09026513472,3049.12545779494,13632.8417515708,10162.043599427,0.679949581623077,0.586704635620117,0.929952794313431,0.760717173240298,0.652609332692085,0.960616506243639,0.760242419026168,0.651900999685877,0.96028391447812
"238",238,0,0.789968312753323,0.671260383887144,0.964408862346092,1553.69455203079,2730.66085739195,14320.764168808,10152.6414938566,0.758696734905243,0.631357297301292,0.963044852018356,0.81973471322347,0.695153728979989,0.977437223214997,0.819403583850417,0.694647199541242,0.977232425110416
"239",239,1,0.670471338644621,0.607658980042203,0.914343834340814,2200.98832678643,2739.0602212927,11377.849824597,8181.27899768832,0.660668164491653,0.60173562169075,0.919841602444649,0.73915544789529,0.645880017369701,0.951651101277793,0.738404739050729,0.645275655030215,0.950917950266293
"240",240,1,0.745455681693208,0.661941857406035,0.950740730451904,2018.85525755987,2841.03227195106,14021.951721497,9529.95682575583,0.645732432603836,0.59432424902916,0.911426872014999,0.786432965285965,0.685344759906703,0.967018977108143,0.78588183510304,0.684861619572721,0.966485313311333
"241",241,1,0.738822993994221,0.626288511090038,0.949637777839449,1742.86064422007,2740.7376568498,12183.4435010843,8050.14490685096,0.792114809155464,0.662592276930809,0.97344534099102,0.768168472615766,0.654474478907752,0.962836635600243,0.767736990249934,0.653778437804636,0.962476609816898
"242",242,1,0.71938434790856,0.61261968296774,0.943029319015957,1949.36542264798,2946.91886703862,12498.6691623173,7874.42983226563,0.752990916371346,0.631791609525681,0.961061429977417,0.757439081456718,0.647590593223695,0.957438566360319,0.756518071215076,0.646654328584444,0.956717658510944
"243",243,0,0.477081102884498,0.463197598720376,0.744309616668972,3317.79097334931,3439.60653787191,9666.5179794697,6820.27418382483,NA,NA,NA,0.763829949649248,0.652738844790127,0.960240407978191,0.763294206784317,0.651907086248641,0.959473106144932
"244",244,1,0.76736430728356,0.667593538109485,0.951999585495061,2475.68340155171,3668.40118260033,17982.8290626683,11387.3438856928,0.639122974872589,0.575330597162247,0.907531550526619,0.817854923389392,0.704228981707443,0.9768559686512,0.817485801720863,0.703887557379082,0.976601502818357
"245",245,1,0.798121774832562,0.690623496755828,0.972479757382729,1642.3756355447,2721.7514263401,15000.0133864649,9112.2773302903,0.795044058561325,0.678996628522873,0.974261951446533,0.806057254987257,0.694728300900725,0.975411115046226,0.805914003052399,0.69458140111789,0.975306172308327
"246",246,0,0.779983583017841,0.676762877943486,0.966893434124582,1764.9074007007,2808.35761757911,14778.1549785903,9307.27738982281,0.753741636872292,0.647940009832382,0.961327612400055,0.791440286615226,0.685407545621215,0.970712743628793,0.791134359387996,0.685135554796538,0.970496696191188
"247",247,0,0.734648347334199,0.613326852139389,0.949474482903705,2359.32941336854,3773.71375529852,15885.4115683432,10505.0334690349,0.552763829231262,0.514377851486206,0.84679215669632,0.757114032199956,0.642489142463465,0.959690884069962,0.756602268591539,0.641658240412323,0.959384473260426
"248",248,0,0.679506108439305,0.62546979739327,0.91617954741629,2128.17030250141,2663.27990131455,11971.4548136745,7941.85542887247,0.559404435753822,0.548986867070198,0.852148032188416,0.753111927725188,0.665769398024477,0.956650438664897,0.752441406911213,0.665235712171429,0.956005967707264
"249",249,0,0.6128960559536,0.573224704660694,0.876202182254494,1929.61469027426,2282.0224667735,8893.70261819864,5687.73414644108,0.60922110080719,0.571577936410904,0.888627707958221,0.757215262547751,0.658896396937366,0.95722232885433,0.756392879208806,0.658052326299114,0.956236394361706
"250",250,0,0.707383408516816,0.677239725532866,0.937850804352906,2281.40306503862,2571.52167953389,13689.8821330675,8826.70738868514,0.521265732049942,0.526944167613983,0.819781984090805,0.738374873533682,0.699163401021835,0.953421208617473,0.738017322200389,0.698774966848134,0.95308301439366
"251",251,0,0.760027991088569,0.695828107409466,0.954880127391185,1791.31567545562,2466.96773692346,14390.726103648,8611.24636214905,0.724454507231712,0.65575085580349,0.950207501649857,0.795542484263858,0.7154550467159,0.971236725278267,0.795101242389662,0.715054472264864,0.970877326456466
"252",252,0,0.702516435154869,0.637120544433668,0.929233577491294,2410.0937529368,3173.80198431339,14671.175851052,9362.8103540603,NA,NA,NA,0.762478368735206,0.674636745842654,0.960111910840563,0.761821054126432,0.673949812853803,0.959489244996409
"253",253,1,0.771263841096199,0.677214625039325,0.955608211976487,1747.62094078619,2739.62973480999,14823.5518419213,9845.42303062737,0.73248715698719,0.637002646923065,0.953425720334053,0.813339862763851,0.705594766836631,0.975689549332241,0.812994294176397,0.70521336686685,0.975370423570489
"254",254,0,0.459123196266091,0.487358267591742,0.735348826802607,3272.04554149067,3043.22203872202,9002.00939352663,6868.27114369472,0.757165622711182,0.666120429039001,0.962519207000732,0.747266383939668,0.653908576427345,0.953226358338308,0.746324259660122,0.653096064950841,0.95234717213121
"255",255,0,0.744391443073924,0.654438322036825,0.95437271521005,1827.66638323946,2638.62815630441,12827.5497060528,8811.01756085852,NA,NA,NA,0.764635706541781,0.665787149509964,0.96153617201194,0.764088110408895,0.665312520735149,0.961080687267517
"256",256,1,0.746112026016906,0.644589770274437,0.949682442860815,2303.397862945,3402.98205180616,15565.4618141248,11890.2677288788,0.653676605224609,0.5840536236763,0.915966904163361,0.785309154423731,0.67429912596547,0.967779160917744,0.784883286737962,0.673712706550629,0.967364893122153
"257",257,1,0.807920694771613,0.696725901134592,0.973895841538242,1367.77017500925,2350.34708543005,13391.407377089,9268.21728790591,0.754286897182465,0.644462954998016,0.961518719792366,0.817434699113296,0.704748435227683,0.977790352687582,0.817249545509596,0.704613802186315,0.977680323283709
"258",258,0,0.863751938306252,0.754646362645247,0.988935589610792,1404.85492795219,2737.91666192352,19479.9590596419,11769.3397559356,0.811958228945732,0.676972454190254,0.978688774108887,0.86380719896424,0.754928148757806,0.9889380377328,0.863794185803185,0.754922668737148,0.988935589610792
"259",259,0,0.775608804774034,0.657352570778504,0.956312390459637,1661.65098286943,2851.28437290257,14334.567317001,9535.67692756122,0.824217659235001,0.682205319404602,0.981599223613739,0.818960166191667,0.69137154533684,0.977373399498952,0.818691665370005,0.690957568985994,0.977109193799172
"260",260,1,0.756930430556856,0.660477876024575,0.955086426878955,2577.54435629766,3766.96131132362,18611.6608266354,11887.1283120044,0.556135684251785,0.566455855965614,0.849525729417801,0.792566142924853,0.671311059300349,0.969668679470303,0.792114384338134,0.67094391827958,0.969244348969648
"261",261,0,0.476731923687152,0.458091317459734,0.767376223999867,2387.03398081075,2536.90927586872,6994.84502142428,4731.88408637466,NA,NA,NA,0.736930512549414,0.64095647250586,0.948806431707813,0.736125204113295,0.639587394090799,0.947345369087127
"262",262,1,0.847848608408346,0.724870485607317,0.985925886316107,1643.77030544605,3202.70349362571,20209.8402032077,12223.2023920804,0.7862025141716,0.642912268638611,0.971751466393471,0.848378299254002,0.726288550107496,0.986069748618865,0.848347387995744,0.726242299023878,0.986059349854432
"263",263,0,0.814481915456018,0.688917123327187,0.976789056672007,1650.85599368722,3039.32954031915,16747.8219649311,10317.4391089037,0.858901023864746,0.744283628463745,0.988541042804718,0.820531619215644,0.697146775984771,0.979080656074376,0.820454896287012,0.69677146006382,0.978997765660276
"264",264,0,0.763356114508343,0.654949549245917,0.960008531268101,1846.66116223302,2947.16603029711,14442.8700038428,9220.24955751535,0.753468763828278,0.63804869055748,0.961231702566147,0.783079706397984,0.674585234134108,0.967705366980532,0.782702602131302,0.674030942230249,0.967428752671782
"265",265,1,0.762925837581746,0.642506871268439,0.959987969081397,1914.36336175583,3201.0447434148,14970.9217687305,9740.07629055863,NA,NA,NA,0.783413994769512,0.670407289671097,0.967509351548173,0.782971124572348,0.669744163538043,0.967178749232112
"266",266,1,0.703944642742377,0.602220650278105,0.929860316480206,2424.83207207032,3568.69341868571,14590.3259383122,9598.10029304087,0.646488711237907,0.560065120458603,0.911852121353149,0.766504179092976,0.653392343355774,0.961589493584529,0.765897720693064,0.652471272933905,0.961066236979769
"267",267,0,0.77961353029914,0.696922520744361,0.958912171349083,1648.4156433014,2514.47632731986,14942.294736454,9113.49691794592,0.656311526894569,0.594121095538139,0.917439222335815,0.822579221029673,0.727635121437322,0.978332567923856,0.822251417981395,0.727379449895127,0.978104193307556
"268",268,0,0.785223465906269,0.660817442663432,0.967610084236936,1845.65964482186,3247.86986162879,16121.4958320019,10436.0201326978,0.782502752542496,0.648015904426575,0.970660078525543,0.799271050742119,0.671219616482842,0.973238945844161,0.799018194664724,0.670856939266336,0.97302388920417
"269",269,0,0.682354964453317,0.622996372183953,0.921458441232585,2094.82243121665,2615.68133214283,11484.1684918736,7199.3972942102,0.624783277511597,0.583902180194855,0.898739755153656,0.749706805344655,0.660604600108748,0.955370432418629,0.748953663581631,0.659914770717643,0.954628337513317
"270",270,1,0.774162629858054,0.667202965751494,0.964704161401548,2156.6977065739,3476.23775493607,17516.0050054036,11186.8322396486,0.757703095674515,0.644592851400375,0.962704241275787,0.788227031773535,0.678726631080914,0.970411086439845,0.788024693430294,0.678476916468432,0.970206730289372
"271",271,1,0.694015881586689,0.634994623923524,0.916049678723847,2091.81120750829,2659.09664400198,12387.0857223749,8478.96945206176,0.711871585249901,0.635044094920158,0.944899547100067,0.789679729704286,0.692651945351471,0.968233192165047,0.789145808210452,0.69205682054992,0.967653007746443
"272",272,1,0.803141238421308,0.706214347364187,0.972479164975287,1648.88278508139,2638.69807962307,15332.5662446748,10134.6999807712,0.815986630320549,0.707664802670479,0.979673308134079,0.81647074391893,0.715104913036887,0.977784132094666,0.816307877988909,0.71492075003427,0.977645117110718
"273",273,1,0.789724402156686,0.694572390498346,0.964925553286699,1904.27157825223,2858.6376711195,15535.4722421209,11115.8430161706,0.6337336987257,0.617743346095085,0.904288497567177,0.816419940134897,0.704555894825862,0.977089039285484,0.816199547878564,0.704332043004915,0.976886635890489
"274",274,1,0.760266856245127,0.682798624941188,0.9523331290212,1816.9291982497,2417.97977093517,13183.0047821361,9667.30724148062,0.643065020442009,0.615541249513626,0.909869387745857,0.807445115980673,0.701141805871861,0.973226758494225,0.806977759200948,0.700737256877317,0.972753546027566
"275",275,1,0.814496872417803,0.673820310494129,0.977655908405974,1424.46771760766,2751.48874457444,14259.9597380146,10092.2113346147,0.714332154393196,0.59671588242054,0.94596588909626,0.818282489439293,0.678601114924019,0.979021996094493,0.818174872294923,0.678373824759643,0.97898701640077
"276",276,0,0.797121216869692,0.677483848182838,0.96897640011753,1326.21318729239,2376.9279444625,12921.3646691643,8973.810462014,0.814883399009705,0.680946460366249,0.979406577348709,0.818927163766774,0.696267351130628,0.977224151922125,0.818631718993217,0.695914006150249,0.976920883378445
"277",277,1,0.791614796951629,0.67207010685281,0.965138194213028,2089.99390933566,3455.7553356518,17273.18377745,11443.9998405828,0.771569788455963,0.644162356853485,0.967291593551636,0.822141502980023,0.693871450879528,0.978568791707158,0.821905840027352,0.693576221070164,0.97834445496548
"278",278,1,0.798927951070506,0.66969947822043,0.97165618648027,1692.28984747428,3034.63056359784,15626.8245563603,9521.94067007674,0.731291949748993,0.605208218097687,0.952955067157745,0.812058681305996,0.688935459528433,0.975566656349397,0.811728501952344,0.688485019519299,0.975314388242664
"279",279,1,0.817292244427525,0.657064019904542,0.976955031759172,1517.59295921543,3244.03839939247,15998.2312184968,10339.924479728,0.828511026501656,0.656698304414749,0.982561710476875,0.825741023196847,0.674786785931822,0.979678099447966,0.825578268969036,0.674358928437365,0.979561820457029
"280",280,0,0.536411107051239,0.48903613257688,0.824845627122283,2222.53016437163,2542.69516589097,7504.77322681388,4952.40725947501,0.630843564867973,0.544412717223167,0.902517855167389,0.726518840727053,0.630892742869504,0.942823052406311,0.724996680680883,0.629791663188101,0.94112514765015
"281",281,1,0.800633481198381,0.665257057144408,0.972342308388985,1629.37846787301,3038.91649328581,15420.2812385415,9783.23283620933,0.64841537475586,0.531432795524597,0.912976567745209,0.810923285348131,0.684764249364585,0.976012012394145,0.810728890551867,0.68433890058739,0.975853310159643
"282",282,1,0.676828768790617,0.611663322475149,0.911187773377694,1839.29578383124,2401.50346865542,10630.3401437032,6770.92370557336,0.700298237800598,0.613547539710999,0.93973423242569,0.787884454545157,0.684868044729537,0.965666067626836,0.786921334728339,0.683893069521935,0.964766194197697
"283",283,1,0.798041232917496,0.682845861991254,0.968043273100846,1493.32180900179,2670.76597615079,15043.894103306,9336.09276381683,0.644500643014908,0.558568961918354,0.910709723830223,0.824321248854502,0.709243385527686,0.977673565672124,0.82391676916928,0.708743958128419,0.977349760484479
"284",284,1,0.699211163323365,0.615771219208395,0.926598603097975,1910.54776712555,2644.58811529648,11705.8330914174,7396.40435960099,0.734088146686554,0.624988782405853,0.954051727056503,0.775957186205984,0.676357401170132,0.963493871149736,0.775154491140124,0.675574285632206,0.962653399613634
"285",285,1,0.665076511091728,0.586060371686734,0.913025105171582,2331.45495073872,3055.45419143371,11588.236744347,7438.56534581801,0.689700531959534,0.603343200683594,0.934751904010773,0.74385900778037,0.652589683956851,0.952529185940797,0.742927151232796,0.651779545764598,0.951673812572686
"286",286,0,0.788157699042313,0.661124479014801,0.969628287835009,1799.85022731641,3205.69114078774,15951.6075018133,10442.3647128815,0.765333652496338,0.634797751903534,0.965272724628448,0.797894539403898,0.673636501534538,0.972765728000791,0.797686215660655,0.673259858266237,0.972565482988459
"287",287,1,0.775535597668923,0.664869851790015,0.961635418094944,1823.00472643672,3015.96461676496,15339.7186788727,10042.1007109607,0.749699667096138,0.63318096101284,0.95989228785038,0.801802510713827,0.687180203594973,0.973391975176103,0.801471548084096,0.6868073514754,0.973147061211204
"288",288,1,0.679845052331318,0.615105863515323,0.916678417978026,2281.17768319997,2964.85192150753,12996.7630253056,8504.60865170268,0.553279507160187,0.530627369880676,0.847211980819702,0.758788347058853,0.669496854203216,0.958679618786438,0.758045873561248,0.668710966649719,0.958046910491521
"289",289,1,0.687180841948196,0.618107468281321,0.922617568699602,2147.49796429476,2767.923275294,11701.0903703625,8122.69112821098,0.582491445541382,0.541141247749329,0.869846999645233,0.759427758944063,0.669293915497334,0.957646788926014,0.758549975903929,0.668495794200833,0.956833300516079
"290",290,1,0.731337854087956,0.690135843009578,0.937922031461131,2630.45504259285,3006.37534669437,16226.2726030467,11427.8515601261,0.413786705285311,0.43760784432292,0.706591181457043,0.80100111205023,0.715154077362439,0.972168350346818,0.800617062956941,0.71478715374125,0.971751302071796
"291",291,1,0.753578337794005,0.64458509157471,0.956953811554677,1596.3903162608,2512.39458181353,11841.2342159203,8285.60027498831,0.606493133306503,0.547017598152161,0.8867935359478,0.773859073316996,0.664238995576797,0.964654273405478,0.773395570329979,0.663598956008175,0.964264277089577
"292",292,0,0.787199756091723,0.657577574215601,0.965699881390194,1474.81552180004,2667.93199516062,13191.500831883,9484.98562035683,0.750478908419609,0.621363908052444,0.960171416401863,0.81129091916483,0.677282763731341,0.975085924064695,0.810934591964491,0.676721397220377,0.974819339324305
"293",293,1,0.806120400866474,0.665928781928474,0.971289212951814,1345.03195202892,2651.01964599111,13704.7893334313,9724.99867756376,0.802762359380722,0.648748448491096,0.976342716813087,0.824353327521774,0.691711672711299,0.978611867547401,0.824132446610513,0.691269683969112,0.978392391272873
"294",294,1,0.74495551605795,0.642652400324463,0.94257424456911,1764.78820354192,2752.36561864211,13306.4232068559,8970.99135021609,0.850880038738251,0.720408570766449,0.98710161447525,0.809258813661979,0.685876737220433,0.974517197763078,0.808886974457544,0.685373250083094,0.974194104467327
"295",295,1,0.816603074791,0.688499177721016,0.975864859034154,1499.52767699636,2825.2309238553,15478.1629808923,10148.6747509754,0.81494559943676,0.675942414999008,0.979421657323837,0.827739573174808,0.698677824960048,0.980312762261676,0.827610451964,0.69847297942484,0.980193992338839
"296",296,1,0.789787599360248,0.657496802090386,0.968952569047031,1728.29368579079,3086.85813625315,15182.9448698154,9387.40561810269,0.78324069082737,0.64264857172966,0.970879724621773,0.802526428533055,0.676248004953065,0.973611434256894,0.802280581316611,0.67582851830146,0.973401607125181
"297",297,0,0.815265093205345,0.64856872562984,0.978242321229356,1687.72440107402,3611.79650609608,16977.8697317422,10816.9562445012,0.785387843847275,0.615667447447777,0.971513226628304,0.817931302793355,0.657628720332869,0.978970007454437,0.817864799876892,0.657314075234307,0.978902472762556
"298",298,1,0.757887946750808,0.624960181198338,0.955536820112118,1852.3131479225,3151.48035235554,13831.3457192778,9050.96515532926,0.750472676753998,0.609643709659576,0.96016920208931,0.788566516842889,0.662193456295381,0.969067960574299,0.788195689868194,0.661557296960505,0.968758845991997
"299",299,0,0.818826233885567,0.700085372496554,0.978079985573039,1423.84439599795,2616.77763236701,15275.7104234161,9215.25708420596,0.776175305247307,0.650086775422096,0.968736901879311,0.824856110244307,0.706409310602245,0.979868406340669,0.824716997104996,0.706198769253354,0.979729459476209
"300",300,1,0.670668024056485,0.601861996298253,0.908781951417318,1987.43268831688,2586.44329100596,10955.3453903738,7285.58657310788,0.614678919315338,0.563779413700104,0.892241895198822,0.780123090015242,0.668111829196706,0.964156647008252,0.779337127595098,0.667426027227536,0.963329084074629
"301",301,1,0.771317540755403,0.637276707859551,0.963507602007784,1717.88566621312,3033.5540930452,13878.3558075114,8845.90352374122,NA,NA,NA,0.786485113256481,0.659423311056332,0.968826045389021,0.78612120033678,0.658789136647865,0.968558224203973
"302",302,0,0.764859830891466,0.626444559863584,0.960999710715714,1717.18715904261,3051.73174684575,13651.9213311807,9168.85927453824,0.788458836078644,0.641134071350098,0.972405159473419,0.784093257925319,0.656093078239107,0.968463880480771,0.783776430875663,0.65551716726782,0.968124210252622
"303",303,0,0.737426224249485,0.641987648979892,0.946341995498624,1693.68038942281,2597.90710668643,12482.7290620046,7957.04551505406,0.72123735845089,0.623308658599854,0.948882046341896,0.785346226374598,0.673902835981608,0.967528170088793,0.784818666547585,0.673385415384389,0.966982510719986
"304",304,1,0.753862067929336,0.639540193294743,0.958741504203577,1973.87918866244,3140.65642962171,14333.426726962,9286.34828885958,0.744413408637047,0.628914013504982,0.957967728376389,0.765706044116366,0.654534008974009,0.962950273872482,0.765369240347362,0.654041772521567,0.962715540608777
"305",305,1,0.778989902965407,0.660200261370619,0.966101308985395,1910.64589981938,3250.65497499456,16077.9454751681,10620.2549130531,0.777607950568199,0.649088579416275,0.96917867064476,0.792123389615416,0.671199396835593,0.971367007018268,0.791874904024698,0.670849952334274,0.971168354304024
"306",306,0,0.525029169345071,0.509836209870129,0.807013277088663,2289.36015420858,2491.26894589987,8028.08670303143,5587.60091711765,0.663486644625664,0.572927102446556,0.921371966600418,0.744665869667296,0.650135050008642,0.951759344486294,0.743720337433319,0.64919862201436,0.950718337912507
"307",307,0,0.749420544214374,0.647220917230699,0.953805413332411,1755.35567798062,2701.69625964624,12875.914023315,8967.99266839506,0.68242192864418,0.593514332175255,0.931189301609993,0.775768190542857,0.669061408069787,0.96545123218181,0.775329735200864,0.66859000273222,0.965075633258236
"308",308,0,0.691916808762479,0.611048285758067,0.924283218659925,1669.60133326723,2318.72770730043,9971.62883870926,7197.10124837034,0.654311120510101,0.584382697939873,0.916323155164719,0.769310027037156,0.66222273135879,0.961179541296736,0.768423422724688,0.661307301042135,0.960400509615774
