"","X","plot","pNDVIvalues","pGNDVIvalues","pGDVI2values","pREDvalues","pGREvalues","pNIRvalues","pREGvalues","ndvi.threshold","gndvi.threshold","gdvi2.threshold","ndvi.avg.threshold","gndvi.avg.threshold","gdvi2.avg.threshold","ndvi.avg.threshold.noflowers","gndvi.avg.threshold.noflowers","gdvi2.avg.threshold.noflowers"
"204",204,204,0.766704653888135,0.668307684896634,0.961136173739961,1800.78714947789,2783.83987783341,14277.9309204454,9755.21309168101,0.680257773399353,0.60460718870163,0.930107641220093,0.778082518260473,0.672957499796741,0.966621074391296,0.778681129338799,0.673487746962524,0.966907864989618
"205",205,205,0.722943570503574,0.650043101680891,0.942129608445078,2117.16747549377,2847.10583148449,13752.5118638502,8973.2805699544,0.636710202693939,0.578413861989975,0.906090959906578,0.750554495350272,0.668881483068488,0.956370705974714,0.751864946272642,0.669976020819881,0.957189903297957
"206",206,206,0.44710668147349,0.45552916214284,0.736168701713632,3006.14207874239,2957.36629458909,7981.67278041971,5268.67278072797,0.68159207701683,0.581245318055153,0.930775739252567,0.691597269820576,0.598633177507491,0.930273617173462,0.695429780036211,0.60072753656088,0.932646554153212
"207",207,207,0.676846483180474,0.59719599993842,0.924542441709927,2397.67694613017,3164.50533857478,12685.6888149279,8347.22875077037,0.57135066986084,0.52306649684906,0.86147882938385,0.701895816302762,0.617882262155922,0.936427511846404,0.704787097687192,0.619703766917874,0.93780906183529
"208",208,208,0.722503800122802,0.678364108415746,0.946996683949256,2254.23201952343,2684.61628874465,14301.0945108808,9441.85034565177,0.709613725543022,0.647170078754425,0.94391665160656,0.731117501257598,0.685975585108408,0.950986204138712,0.731956776147023,0.686842737919025,0.951398310119625
"209",209,209,0.74347523368846,0.656923860332736,0.949316315132571,1847.29319945555,2688.18473518863,13502.8334800677,7970.86946146692,0.650583040714264,0.578045636415482,0.91421862244606,0.771164805384392,0.676963658242124,0.963485020919803,0.772636476476738,0.678045597357622,0.964116689143798
"210",210,210,0.562458715540146,0.551975363062391,0.835190733102797,2620.07149288758,2759.12445459914,9846.66428841422,6461.75219036698,0.620367193222046,0.57932171523571,0.895932281017303,0.709326386646864,0.625902204707457,0.93792302615356,0.712928788463033,0.628473753036111,0.940046796092688
"211",211,211,0.608886737385656,0.584110806701267,0.873633914555798,2631.39395873391,2860.61022005396,11331.511920398,7183.37916766202,0.537441968917847,0.542932502925396,0.833990789949894,0.711980865041489,0.629585895698036,0.939007865407861,0.715561808592799,0.63177574381962,0.940956883334567
"212",212,212,0.703477740141869,0.620460825683255,0.931769399902212,2256.169832009,3135.74923003118,13678.6260113233,8811.39151532389,0.638795518875122,0.570556008815765,0.907341527938843,0.740912689181059,0.644599437772891,0.953004491131525,0.742570231753693,0.645932129427488,0.953849707813861
"213",213,213,0.705413091540475,0.641761540911463,0.934833727162032,2010.08472992485,2625.14856647636,12405.6967100806,8136.37022787862,0.632728242874146,0.589392450451851,0.903674748539925,0.736027125153418,0.656890009997081,0.95081886584367,0.73807989764648,0.657713993378875,0.951805179676847
"214",214,214,0.692416985363777,0.64210650173229,0.927508756236409,2656.24825304309,3200.17119164655,14518.751550587,9403.55861640747,0.534860211610794,0.517720967531204,0.831772485375404,0.735812736434431,0.66699618665733,0.949537106524702,0.738350254512957,0.668551618577847,0.95091333509263
"215",215,215,0.728961547117195,0.652837576133023,0.943096567487412,2397.35440173543,3274.37216179957,15703.4942028657,10448.5562200025,0.570018267631531,0.56363799571991,0.860456359386444,0.759119145602833,0.665118142570058,0.960060816258055,0.760521595606072,0.665795023666772,0.960673105659727
"216",216,216,0.656368016227431,0.628966496097735,0.904989305994298,2546.04185899017,2837.53578098023,12758.9855184807,8032.1526373622,0.592613637447357,0.580865383148193,0.877172291278839,0.722607401224749,0.658183870688185,0.944029384695843,0.725463370170159,0.659738575455385,0.945665016901895
"217",217,217,0.744947621397767,0.669208501270307,0.948155115824381,1750.85258783945,2439.15267487499,12773.5756603866,8339.24151822719,0.62439376860857,0.583631508052349,0.898493885993958,0.776245401806472,0.686485913200519,0.964091095780621,0.77790460033082,0.687461668883494,0.964847260274813
"218",218,218,0.378860080091951,0.442624852789078,0.641253786375322,3482.21729917844,2974.1675386604,7806.42391359324,6254.78114400552,0.618417105078697,0.587105111777782,0.894674968719482,0.715435061629127,0.638950250126031,0.939892021935581,0.719430430468479,0.641376388729346,0.941884847648884
"219",219,219,0.690772079005255,0.623545818092398,0.919638399214318,1985.84118787285,2573.62086544016,11481.8461334886,8481.2696763207,0.576340651512146,0.544655644893646,0.865266847610474,0.752757814082002,0.661867135147203,0.955797781081757,0.754900401786397,0.663537399017519,0.957037518889533
"220",220,220,0.538173238076714,0.527897757189526,0.806162520626595,2771.6804248416,2840.72811840349,9329.28135181576,7284.45369672461,0.620463556051254,0.577696651220322,0.895992401242256,0.71880331156271,0.632885304612587,0.941772866269149,0.7224749839803,0.635369502130004,0.943824041343933
"221",221,221,0.577360109651705,0.556814900318114,0.848836420703713,2113.16773467317,2253.12459725113,8096.78778264364,6028.57714836939,0.403457616269588,0.451250119507313,0.693954689800739,0.706882621921488,0.625602273124385,0.935963649111899,0.711236509803407,0.628347585456962,0.93841553429
"222",222,222,0.796860232193884,0.696442739282468,0.969830612506041,1544.8317541869,2542.55662867039,14599.5591301765,9773.91126665251,0.695913219451904,0.62726811170578,0.937701880931854,0.80663193221798,0.699621818864316,0.973966396822299,0.807392274481028,0.700013125826162,0.974272632984987
"223",223,223,0.73493559766376,0.65766134436282,0.943002267572753,1912.7584344679,2651.79446512167,13375.3644581735,8874.33222466717,0.582125318050384,0.55987856388092,0.869577157497406,0.7737562733831,0.67553920240051,0.962285356380239,0.775954507699073,0.676824467864848,0.963224086902187
"224",224,224,0.782860480442041,0.652550643220259,0.967972742144185,1930.68360648265,3422.52530605035,16451.1671135811,10627.3390823221,0.698174571990967,0.585883814096451,0.938755083084106,0.787686586250063,0.657790033818861,0.970008866276684,0.788119887049767,0.658385411083215,0.97017845252865
"225",225,225,0.447051021381363,0.462533390867075,0.729596002255139,3406.02080660471,3274.79371175181,9020.11747239908,6256.26765004407,0.757517498731613,0.648801338672638,0.962640416622162,0.722753256688991,0.625050126997459,0.943885800799252,0.725416916763227,0.627017022411589,0.945788925333759
"226",226,226,0.791805094429891,0.662105470493371,0.970560929186516,1772.82640098233,3199.42584826847,15818.9291952235,10369.4917439712,0.686288416385651,0.592474830150604,0.933096206188202,0.795373431882176,0.664615358950922,0.971981364845895,0.795739905886946,0.664973191403011,0.972141634366069
"227",227,227,0.750543058017274,0.691075107171615,0.951529656649529,1853.75447194321,2359.76840293228,13430.0801863695,8271.6714282585,0.593301701545715,0.591640031337738,0.87766073346138,0.776237938763787,0.699851637901595,0.965001014209076,0.777534604269232,0.700330722333289,0.965555368630358
"228",228,228,0.705406331013696,0.620812862260937,0.930742211900734,2529.26449344349,3421.57828042624,14436.5602396964,9521.18742173728,0.579908668994904,0.533154606819153,0.867935717105865,0.748383785859807,0.651718506988655,0.954966547223767,0.750339402911925,0.65299232051777,0.955802419257184
"229",229,229,0.705148476551162,0.635246773024189,0.93313233617425,2251.48679832725,2993.60118062224,13920.9903580795,8967.46002787756,0.596197053790092,0.550036028027534,0.879702910780907,0.7417739411642,0.660150263333241,0.952582838943795,0.744008634700563,0.661491573783024,0.953701912666601
"230",230,230,0.634952525645743,0.581428539066013,0.88834393422854,2371.8469498687,2907.55205829872,11448.4958721228,7584.18940911663,0.572959452867508,0.541859298944473,0.862719249725342,0.726135729782432,0.632098624246668,0.945192375796835,0.729558907302336,0.634174840400966,0.946857492653328
"231",231,231,0.794989128555364,0.718797539329733,0.965565428147345,1696.95577809637,2570.22047204903,17036.9623798887,9991.51255873654,0.665916360914707,0.602956987917423,0.922676682472229,0.819662810356293,0.73592488414334,0.976721666260689,0.820920620977124,0.736835417462784,0.977288131956806
"232",232,232,0.629305768873187,0.593540476710339,0.885292738921679,2082.69307627431,2406.15212007637,9928.82422001513,6611.77571227421,0.587501773238182,0.561649268865585,0.873505714535713,0.721294404329867,0.643842562296833,0.944107873569324,0.724061821793065,0.6455558928415,0.945576919860933
"233",233,233,0.6517617321739,0.631888663643162,0.900419784225315,2231.1999931144,2439.71446009079,11146.7913357397,7778.80248592749,0.579163312911987,0.58551275730133,0.867380917072296,0.71215909310315,0.657407032411709,0.941292671937772,0.714439657644501,0.658134803221569,0.942427119747447
"234",234,234,0.710460978273339,0.669379466175004,0.928549529756888,2307.29269983882,2822.95679153871,14996.0301548363,9306.0188764019,0.555015534162521,0.573307633399963,0.84862020611763,0.765365787354933,0.689987745533616,0.960885870086618,0.767284406841132,0.691098377886339,0.961860109626719
"235",235,235,0.706490750349551,0.648362681936638,0.929782165682273,1843.22578336395,2346.59115481612,11490.0034245593,7585.20510531475,0.647237648069859,0.599297027289867,0.912298366427422,0.752330691898845,0.675467710965616,0.957157069760576,0.753881826473787,0.676469925959857,0.957965446548888
"236",236,236,0.608703396254885,0.574272317797271,0.866058886775719,2415.00474907,2712.68887831317,10316.3219075297,7786.27475068373,0.572225131094456,0.551053419709206,0.862147316336632,0.724733798288976,0.633432570327649,0.944975464795327,0.727608524353256,0.635633437484804,0.946617632314146
"237",237,237,0.736421349804776,0.630768573147157,0.949978824079586,2002.09026513472,3049.12545779494,13632.8417515708,10162.043599427,0.689125430583954,0.591585773229599,0.934474629163742,0.750684842098311,0.640257840664446,0.957485182615655,0.75174213864486,0.641171479281702,0.957907111468022
"238",238,238,0.789968312753323,0.671260383887144,0.964408862346092,1553.69455203079,2730.66085739195,14320.764168808,10152.6414938566,0.683616891503334,0.589693069458008,0.931782133877277,0.811821395776266,0.685565487577815,0.974960166515624,0.812790694819173,0.686527599481336,0.975374221755775
"239",239,239,0.670471338644621,0.607658980042203,0.914343834340814,2200.98832678643,2739.0602212927,11377.849824597,8181.27899768832,0.582646943628788,0.551055192947388,0.869961552321911,0.720182429563993,0.634789056308068,0.944761520663235,0.722400923020722,0.635799098311383,0.945791533197136
"240",240,240,0.745455681693208,0.661941857406035,0.950740730451904,2018.85525755987,2841.03227195106,14021.951721497,9529.95682575583,0.617291748523712,0.575178146362305,0.893946158885956,0.770174892667758,0.67425017023928,0.961578188346562,0.772102211782865,0.675258540695762,0.962515481494971
"241",241,241,0.738822993994221,0.626288511090038,0.949637777839449,1742.86064422007,2740.7376568498,12183.4435010843,8050.14490685096,0.67341011762619,0.575065237283707,0.92661691904068,0.757814632403347,0.641191159329487,0.959636619670044,0.758824884235185,0.642335113963362,0.960111066063794
"242",242,242,0.71938434790856,0.61261968296774,0.943029319015957,1949.36542264798,2946.91886703862,12498.6691623173,7874.42983226563,0.592597460746765,0.532542917132378,0.877161401510239,0.738105443376584,0.629257086403717,0.95120536979401,0.74024925352099,0.630805634045535,0.952150965466845
"243",243,243,0.477081102884498,0.463197598720376,0.744309616668972,3317.79097334931,3439.60653787191,9666.5179794697,6820.27418382483,0.729681640863419,0.606969930231571,0.95231644064188,0.74429945655174,0.634586241822171,0.952431905039368,0.746836978437056,0.636565492571612,0.954034396826919
"244",244,244,0.76736430728356,0.667593538109485,0.951999585495061,2475.68340155171,3668.40118260033,17982.8290626683,11387.3438856928,0.509746044874191,0.48795091509819,0.809220325946808,0.808337980751734,0.695380815061409,0.973691294908946,0.809634145125352,0.696314399717846,0.974295013746215
"245",245,245,0.798121774832562,0.690623496755828,0.972479757382729,1642.3756355447,2721.7514263401,15000.0133864649,9112.2773302903,0.69693523645401,0.618256747722626,0.938179248571396,0.802453773892712,0.692212703801017,0.974422648917793,0.802882274942886,0.692371243070611,0.974544920198392
"246",246,246,0.779983583017841,0.676762877943486,0.966893434124582,1764.9074007007,2808.35761757911,14778.1549785903,9307.27738982281,0.667625397443772,0.592701464891434,0.923586457967758,0.785076131406678,0.680145877833058,0.968882900817126,0.785688583544385,0.680543481382464,0.969161818820976
"247",247,247,0.734648347334199,0.613326852139389,0.949474482903705,2359.32941336854,3773.71375529852,15885.4115683432,10505.0334690349,0.693482246994972,0.575916603207588,0.93655748963356,0.748526759298657,0.626959891801139,0.957113320112448,0.749361034248907,0.628138937008007,0.957475458793154
"248",248,248,0.679506108439305,0.62546979739327,0.91617954741629,2128.17030250141,2663.27990131455,11971.4548136745,7941.85542887247,0.579485316574574,0.559328500926495,0.867630660533905,0.735736067267499,0.65326414334889,0.950633384664865,0.737732827699831,0.654502228162922,0.951624968113043
"249",249,249,0.6128960559536,0.573224704660694,0.876202182254494,1929.61469027426,2282.0224667735,8893.70261819864,5687.73414644108,0.572214841842651,0.550865054130554,0.862139523029327,0.730439176945776,0.631501594814928,0.946024760114402,0.73453664275214,0.634783036436598,0.94813440284962
"250",250,250,0.707383408516816,0.677239725532866,0.937850804352906,2281.40306503862,2571.52167953389,13689.8821330675,8826.70738868514,0.698120868206024,0.647118857502937,0.938730210065842,0.729336059167582,0.690167821464276,0.950023161330636,0.730351136305104,0.690869581361284,0.950544805709513
"251",251,251,0.760027991088569,0.695828107409466,0.954880127391185,1791.31567545562,2466.96773692346,14390.726103648,8611.24636214905,0.653146721422672,0.60968954116106,0.915668644011021,0.785145358016797,0.708021985375402,0.967900272126029,0.78644713734252,0.708683687729326,0.968444625523014
"252",252,252,0.702516435154869,0.637120544433668,0.929233577491294,2410.0937529368,3173.80198431339,14671.175851052,9362.8103540603,0.600461429357529,0.562549138069153,0.882671993970871,0.745841338477395,0.660679007337802,0.954238288584703,0.747803357335656,0.661983740264636,0.955193062019567
"253",253,253,0.771263841096199,0.677214625039325,0.955608211976487,1747.62094078619,2739.62973480999,14823.5518419213,9845.42303062737,0.685889920592308,0.608952118456364,0.932901154458523,0.803741362907725,0.697031621234411,0.972521989558473,0.804948289595263,0.69791386232611,0.973096486870776
"254",254,254,0.459123196266091,0.487358267591742,0.735348826802607,3272.04554149067,3043.22203872202,9002.00939352663,6868.27114369472,0.601511967182159,0.562156486511231,0.883396399021149,0.721046746204233,0.63304408519773,0.943426901181854,0.724210994161409,0.63554293746816,0.944970445245367
"255",255,255,0.744391443073924,0.654438322036825,0.95437271521005,1827.66638323946,2638.62815630441,12827.5497060528,8811.01756085852,0.664681494235992,0.59955917596817,0.922015261650085,0.753275935864893,0.658165172052785,0.958151250164796,0.754313854751978,0.658763906996349,0.958608415389907
"256",256,256,0.746112026016906,0.644589770274437,0.949682442860815,2303.397862945,3402.98205180616,15565.4618141248,11890.2677288788,0.639061689376831,0.574189245700836,0.907500386238098,0.772538869192543,0.662910151520467,0.963256991871995,0.774244604585541,0.663781828700518,0.963960385095562
"257",257,257,0.807920694771613,0.696725901134592,0.973895841538242,1367.77017500925,2350.34708543005,13391.407377089,9268.21728790591,0.73284113407135,0.631250631809235,0.95356428027153,0.814234823830324,0.701570930525581,0.97691604185752,0.814606173098691,0.70181973717704,0.977058521828274
"258",258,258,0.863751938306252,0.754646362645247,0.988935589610792,1404.85492795219,2737.91666192352,19479.9590596419,11769.3397559356,0.80725910961628,0.67319405823946,0.977508091926575,0.863751938306252,0.754696857932334,0.988935589610792,0.863751938306252,0.754703542200567,0.988935589610792
"259",259,259,0.775608804774034,0.657352570778504,0.956312390459637,1661.65098286943,2851.28437290257,14334.567317001,9535.67692756122,0.665386036038399,0.572729188203812,0.922397339344025,0.810432547380138,0.681665122079454,0.974509104930842,0.811611259606169,0.68262259685181,0.975034479682292
"260",260,260,0.756930430556856,0.660477876024575,0.955086426878955,2577.54435629766,3766.96131132362,18611.6608266354,11887.1283120044,0.58144773542881,0.582503139972687,0.869076818227768,0.78013953295408,0.664880077350587,0.96555497305855,0.781669152295714,0.665308275083964,0.966271841891136
"261",261,261,0.476731923687152,0.458091317459734,0.767376223999867,2387.03398081075,2536.90927586872,6994.84502142428,4731.88408637466,0.635636548697949,0.542668426036835,0.905443331599236,0.705689681125209,0.614784649696695,0.935513856612169,0.709387336820646,0.617604457837842,0.937918446056962
"262",262,262,0.847848608408346,0.724870485607317,0.985925886316107,1643.77030544605,3202.70349362571,20209.8402032077,12223.2023920804,0.780616484582424,0.638138458132744,0.970094285905361,0.848022663874972,0.725435549393399,0.985959519458832,0.848062403263795,0.725494406481241,0.985983110777186
"263",263,263,0.814481915456018,0.688917123327187,0.976789056672007,1650.85599368722,3039.32954031915,16747.8219649311,10317.4391089037,0.719476354122162,0.598084604740143,0.948147642612457,0.818578146802244,0.691345988845177,0.978542593975024,0.818715769846713,0.691748247453457,0.978650892415251
"264",264,264,0.763356114508343,0.654949549245917,0.960008531268101,1846.66116223302,2947.16603029711,14442.8700038428,9220.24955751535,0.687897905707359,0.590578839182854,0.933880344033241,0.774408804965955,0.664184138627123,0.964954895677229,0.77538190906885,0.665002804122902,0.965362744535202
"265",265,265,0.762925837581746,0.642506871268439,0.959987969081397,1914.36336175583,3201.0447434148,14970.9217687305,9740.07629055863,0.671223402023315,0.564083063602447,0.925480175018311,0.773572681398987,0.657363095692455,0.964595927094733,0.774601873418281,0.65855623742662,0.965037661996199
"266",266,266,0.703944642742377,0.602220650278105,0.929860316480206,2424.83207207032,3568.69341868571,14590.3259383122,9598.10029304087,0.60493978112936,0.537462477385998,0.885733395814896,0.750731861295536,0.636592441870291,0.955863251714906,0.752704401770056,0.637970459333472,0.956836739797349
"267",267,267,0.77961353029914,0.696922520744361,0.958912171349083,1648.4156433014,2514.47632731986,14942.294736454,9113.49691794592,0.683952057361603,0.611459244787693,0.93195298910141,0.813781038983213,0.719097420886581,0.975257684810118,0.815085798087154,0.720048373485277,0.975856375558419
"268",268,268,0.785223465906269,0.660817442663432,0.967610084236936,1845.65964482186,3247.86986162879,16121.4958320019,10436.0201326978,0.685999450087547,0.595819890499115,0.932954809069633,0.794030031626633,0.664973888865159,0.971575186768925,0.794630471797473,0.665439288362697,0.971851578966641
"269",269,269,0.682354964453317,0.622996372183953,0.921458441232585,2094.82243121665,2615.68133214283,11484.1684918736,7199.3972942102,0.644277596473694,0.593751657009125,0.910579466819763,0.730480907858556,0.64497586122048,0.948352690874233,0.732941087645775,0.646264420693335,0.949530073028661
"270",270,270,0.774162629858054,0.667202965751494,0.964704161401548,2156.6977065739,3476.23775493607,17516.0050054036,11186.8322396486,0.648882013559341,0.576228433847427,0.913244438171387,0.782827938253709,0.673915665319942,0.968608253420407,0.783405397491174,0.67431959593971,0.968906820789246
"271",271,271,0.694015881586689,0.634994623923524,0.916049678723847,2091.81120750829,2659.09664400198,12387.0857223749,8478.96945206176,0.659325221180916,0.604353120923042,0.919099807739258,0.772646498426414,0.677983667315708,0.962105918872241,0.774936579353079,0.679445645290243,0.963161422449972
"272",272,272,0.803141238421308,0.706214347364187,0.972479164975287,1648.88278508139,2638.69807962307,15332.5662446748,10134.6999807712,0.665279889106751,0.599880683422089,0.922336211800575,0.812136040197822,0.711528527713343,0.976448350220011,0.812580236278088,0.711832199028865,0.976699514776214
"273",273,273,0.789724402156686,0.694572390498346,0.964925553286699,1904.27157825223,2858.6376711195,15535.4722421209,11115.8430161706,0.521922287344933,0.54808304309845,0.820372721552849,0.810039817368856,0.701305921867018,0.975039913592818,0.810788188398703,0.701540421721109,0.975371891661787
"274",274,274,0.760266856245127,0.682798624941188,0.9523331290212,1816.9291982497,2417.97977093517,13183.0047821361,9667.30724148062,0.540130838751793,0.562460273504257,0.836283296346664,0.794079518169085,0.692843823253832,0.968934342362823,0.79582787451037,0.693562096861568,0.969687333685717
"275",275,275,0.814496872417803,0.673820310494129,0.977655908405974,1424.46771760766,2751.48874457444,14259.9597380146,10092.2113346147,0.703943863511086,0.591916657984257,0.941392779350281,0.816699390277237,0.675549489507784,0.978536664904748,0.816843299727965,0.675717850264772,0.978617658761864
"276",276,276,0.797121216869692,0.677483848182838,0.96897640011753,1326.21318729239,2376.9279444625,12921.3646691643,8973.810462014,0.717747077345848,0.611603316664696,0.94742026925087,0.81072918941885,0.68830321325968,0.974687223530736,0.811630715788987,0.689006022321718,0.975129146607973
"277",277,277,0.791614796951629,0.67207010685281,0.965138194213028,2089.99390933566,3455.7553356518,17273.18377745,11443.9998405828,0.610192587971687,0.555885720252991,0.889276456832886,0.815159077318287,0.68768393772003,0.976318352379388,0.816106272360671,0.68824360959496,0.976724160723324
"278",278,278,0.798927951070506,0.66969947822043,0.97165618648027,1692.28984747428,3034.63056359784,15626.8245563603,9521.94067007674,0.719009518623352,0.596507728099823,0.947951912879944,0.803767287204978,0.679553068976248,0.973260217355942,0.804524857907858,0.680441883496509,0.973567401930305
"279",279,279,0.817292244427525,0.657064019904542,0.976955031759172,1517.59295921543,3244.03839939247,15998.2312184968,10339.924479728,0.73976548910141,0.586028635501862,0.956230801343918,0.821426568396307,0.666582758326385,0.978430026687102,0.82191914352797,0.66721491538592,0.978619128586225
"280",280,280,0.536411107051239,0.48903613257688,0.824845627122283,2222.53016437163,2542.69516589097,7504.77322681388,4952.40725947501,0.672464676201344,0.574585020542145,0.926126748323441,0.686154564871353,0.600287104807895,0.927169347763714,0.690674986094204,0.603256284921689,0.929574634592198
"281",281,281,0.800633481198381,0.665257057144408,0.972342308388985,1629.37846787301,3038.91649328581,15420.2812385415,9783.23283620933,0.705257368087769,0.574141961336136,0.941983491182327,0.80598912180044,0.676343958175942,0.974507867753276,0.806577522475302,0.677072490875395,0.974750707645171
"282",282,282,0.676828768790617,0.611663322475149,0.911187773377694,1839.29578383124,2401.50346865542,10630.3401437032,6770.92370557336,0.709664714336395,0.620232450962067,0.94393904209137,0.760791735321537,0.659997601651547,0.956047476640685,0.764294955963087,0.662728668050367,0.957681579663787
"283",283,283,0.798041232917496,0.682845861991254,0.968043273100846,1493.32180900179,2670.76597615079,15043.894103306,9336.09276381683,0.686243183910847,0.587460480630398,0.933074086904526,0.813770423013008,0.699092191642943,0.974543438781787,0.81514012842271,0.700035670503962,0.975048509643242
"284",284,284,0.699211163323365,0.615771219208395,0.926598603097975,1910.54776712555,2644.58811529648,11705.8330914174,7396.40435960099,0.665427258610725,0.578701859712601,0.922415146231651,0.755374137026373,0.655652639464708,0.956258832563708,0.757917815804047,0.657809161494334,0.957468504478076
"285",285,285,0.665076511091728,0.586060371686734,0.913025105171582,2331.45495073872,3055.45419143371,11588.236744347,7438.56534581801,0.576762872934341,0.519629210233688,0.865584409236908,0.720556019632577,0.632372535643821,0.943561226941505,0.723580368370711,0.634310938390666,0.945118950550346
"286",286,286,0.788157699042313,0.661124479014801,0.969628287835009,1799.85022731641,3205.69114078774,15951.6075018133,10442.3647128815,0.698264896869659,0.589171588420868,0.938796937465668,0.792331071918688,0.666704999876948,0.971169116946779,0.792926174649269,0.667269433606325,0.971405136614773
"287",287,287,0.775535597668923,0.664869851790015,0.961635418094944,1823.00472643672,3015.96461676496,15339.7186788727,10042.1007109607,0.66312118768692,0.577248996496201,0.921174567937851,0.7942241227854,0.679294415111111,0.971000102839999,0.795169766926455,0.680009953658925,0.971383548207287
"288",288,288,0.679845052331318,0.615105863515323,0.916678417978026,2281.17768319997,2964.85192150753,12996.7630253056,8504.60865170268,0.612846195697784,0.563922524452209,0.891036510467529,0.739995281993527,0.652252129995021,0.951603221272516,0.742401403430514,0.653790437090267,0.952762045045764
"289",289,289,0.687180841948196,0.618107468281321,0.922617568699602,2147.49796429476,2767.923275294,11701.0903703625,8122.69112821098,0.595433306694031,0.54877564907074,0.879166269302368,0.736387788830226,0.650789847368551,0.949577186858092,0.7392583063979,0.652545132324507,0.950830043018265
"290",290,290,0.731337854087956,0.690135843009578,0.937922031461131,2630.45504259285,3006.37534669437,16226.2726030467,11427.8515601261,0.509032741189003,0.548192819952965,0.808556815981865,0.78896400208942,0.705658606725977,0.968001010219425,0.790526477684109,0.706651914318942,0.968723536379183
"291",291,291,0.753578337794005,0.64458509157471,0.956953811554677,1596.3903162608,2512.39458181353,11841.2342159203,8285.60027498831,0.69069641828537,0.594492524862289,0.935230404138565,0.76321102256566,0.652364591351031,0.961439320001416,0.764280974553218,0.653275526745367,0.961830478488496
"292",292,292,0.787199756091723,0.657577574215601,0.965699881390194,1474.81552180004,2667.93199516062,13191.500831883,9484.98562035683,0.670617592334747,0.584589570760727,0.925163334608078,0.80245764909247,0.666354665425015,0.972399766074966,0.803494218495229,0.667225894858647,0.972814822349143
"293",293,293,0.806120400866474,0.665928781928474,0.971289212951814,1345.03195202892,2651.01964599111,13704.7893334313,9724.99867756376,0.679132105410099,0.55819475799799,0.929540939629078,0.817728423727979,0.681364414624211,0.976766927736581,0.81845081234501,0.682273015930577,0.977009984357611
"294",294,294,0.74495551605795,0.642652400324463,0.94257424456911,1764.78820354192,2752.36561864211,13306.4232068559,8970.99135021609,0.742942798137665,0.625848543643951,0.957422709465027,0.798538145915076,0.675225376704033,0.970864206881423,0.800025157870666,0.676307521419023,0.971552421355803
"295",295,295,0.816603074791,0.688499177721016,0.975864859034154,1499.52767699636,2825.2309238553,15478.1629808923,10148.6747509754,0.777597427368164,0.645083130896091,0.969175398349762,0.823878354034723,0.69394466926975,0.979217452275731,0.824299045459931,0.694297167434674,0.979379166268052
"296",296,296,0.789787599360248,0.657496802090386,0.968952569047031,1728.29368579079,3086.85813625315,15182.9448698154,9387.40561810269,0.708452892303467,0.583139657974243,0.943405419588089,0.796665755658058,0.667480605496622,0.97202354936679,0.797316514851576,0.668305948192764,0.972239240289978
"297",297,297,0.815265093205345,0.64856872562984,0.978242321229356,1687.72440107402,3611.79650609608,16977.8697317422,10816.9562445012,0.771149933338165,0.604062765836716,0.967157930135727,0.816110898667786,0.652138121296564,0.978475551361352,0.816256745761307,0.652546260790928,0.978543076665829
"298",298,298,0.757887946750808,0.624960181198338,0.955536820112118,1852.3131479225,3151.48035235554,13831.3457192778,9050.96515532926,0.71407310962677,0.582719141244888,0.94585457444191,0.779074991430658,0.648533350971529,0.966068338206756,0.780238833540216,0.649831257530407,0.966569015313334
"299",299,299,0.818826233885567,0.700085372496554,0.978079985573039,1423.84439599795,2616.77763236701,15275.7104234161,9215.25708420596,0.766799934208393,0.643386855721474,0.965753838419914,0.820937708332552,0.702487206323083,0.978787788202156,0.821306558072742,0.702848056981772,0.978909688589588
"300",300,300,0.670668024056485,0.601861996298253,0.908781951417318,1987.43268831688,2586.44329100596,10955.3453903738,7285.58657310788,0.686442112922669,0.602623814344406,0.933171302080154,0.756086921068786,0.647344366609091,0.954938350514342,0.759270047756105,0.649781205766952,0.956676464852758
"301",301,301,0.771317540755403,0.637276707859551,0.963507602007784,1717.88566621312,3033.5540930452,13878.3558075114,8845.90352374122,0.650648891925812,0.549689173698425,0.914253890514374,0.778582002093675,0.647623810753185,0.966527048715602,0.779363745008803,0.648577674674912,0.966840176119839
"302",302,302,0.764859830891466,0.626444559863584,0.960999710715714,1717.18715904261,3051.73174684575,13651.9213311807,9168.85927453824,0.654764407873154,0.538021016120911,0.916577142477035,0.775861500001182,0.643614608352031,0.96581406500706,0.776822524602619,0.644713792521804,0.96623402531364
"303",303,303,0.737426224249485,0.641987648979892,0.946341995498624,1693.68038942281,2597.90710668643,12482.7290620046,7957.04551505406,0.656882512569428,0.585547268390656,0.917757570743561,0.770473371384076,0.661274209609488,0.962279520211662,0.772213339634382,0.662629281629717,0.963132605901579
"304",304,304,0.753862067929336,0.639540193294743,0.958741504203577,1973.87918866244,3140.65642962171,14333.426726962,9286.34828885958,0.661237639188767,0.565539687871933,0.920152324438095,0.759416074556258,0.646093861865991,0.961273888274459,0.759937809442096,0.646701464129364,0.961483636739575
"305",305,305,0.778989902965407,0.660200261370619,0.966101308985395,1910.64589981938,3250.65497499456,16077.9454751681,10620.2549130531,0.661218038201332,0.580600336194038,0.920141607522964,0.786103858183353,0.665224011296278,0.969474892238307,0.786726369835822,0.665665034489907,0.969760120137895
